,dataset,scaling,method,k1,k2,ObjVal_Train,ObjVal_Test,Time_Elapsed,N_Iter
277,1,False,CCA_without,2,2,0.8595180709198584,0.8447842004707283,18.61066198348999,-1
278,1,False,CCA_without,2,2,0.9284990350154838,0.9207920561098394,12.830482006072998,-1
279,1,False,CCA_with,2,2,0.9904872679314285,0.9909627899913258,16.592200756072998,7
280,1,False,CCA_with,2,2,0.9903994552791566,0.9911348997350531,81.2453145980835,9
281,1,False,CCA_with,2,2,0.9911860914222075,0.9895047539505065,19.838762998580933,3
282,1,False,CCA_with,2,2,0.9908172784595002,0.9903821822037586,18.974427461624146,7
283,1,False,CCA_with,2,2,0.9912123815531557,0.989547987205145,12.066019773483276,3
284,1,False,multistart_CCA,2,2,0.9905270491955114,0.9910425204004955,8.61298131942749,-1
285,1,False,multistart_CCA,2,2,0.9918676771882171,0.9928211985512966,15.678571462631226,-1
286,1,False,multistart_CCA,2,2,0.9911480835235205,0.9895941831993259,3.32649827003479,-1
287,1,False,multistart_CCA,2,2,0.990817474563011,0.9903700727376828,5.251407861709595,-1
288,1,False,multistart_CCA,2,2,0.9911674229372682,0.9895664894444177,5.244904041290283,-1
289,1,False,benders_CCA_without,2,2,0.9905147106539238,0.9914054241909259,1000.766345500946,2261
290,1,False,benders_CCA_without,2,2,0.9918586702706724,0.9928684325925284,1002.0300405025482,794
291,1,False,benders_CCA_without,2,2,0.9904688542388339,0.987982127265708,1004.5857403278351,481
292,1,False,benders_CCA_without,2,2,0.9916070002107952,0.9910124554687451,1001.5313596725464,1354
293,1,False,benders_CCA_without,2,2,0.9905925620595315,0.9896692430066959,1000.6579637527466,1589
294,1,False,benders_CCA_with,2,2,0.9908974400943095,0.9907912988758394,1000.6762025356293,2361
295,1,False,benders_CCA_with,2,2,0.9918586702706724,0.9928684325925284,1002.8042109012604,735
296,1,False,benders_CCA_with,2,2,0.9923024150853699,0.9907575932985196,1004.8118495941162,302
297,1,False,benders_CCA_with,2,2,0.9916070002107952,0.9910124554687451,1000.9880125522614,1333
298,1,False,benders_CCA_with,2,2,0.9905925620595315,0.9896692430066959,1001.1829669475555,1576
